key,formula,source_name,lam,w_log,w_2,w_ratio,w_max,Tc_AD,Tc_AD13,Tc_ME,Tc_ME13,secs
728,CoSi2,,0.3574968391645045,28.21924154772616,33.45846594506536,1.185661417883195,49.2504714816,0.6859195350763901,0.22645155834213765,0.6869975641308467,0.26054921425217503,3.0073089599609375
729,CdO,,0.023450765109707047,28.35794618756989,35.62144958985618,1.2561364407084632,54.2504316358,0.0,0.0,0.0,0.0,42.39109134674072
730,As2V6,,0.4348340547160568,28.37960841439159,30.25436554861353,1.0660600071307267,39.6504228129,2.190298660089565,1.102835430364951,2.168274019937602,1.1344551168526178,0.5895626544952393
731,Co3V,,0.2311607469181433,28.50901599143268,29.71848250361703,1.0424240006230945,42.0503329373,0.004823334531708784,5.068412990172401e-05,0.007148437499999999,0.0,286.6725571155548
732,CNb,,0.8820274503644413,28.88518119576896,40.722906601594275,1.409820015515751,81.1506771385,20.08784022950532,16.59411212083069,19.13365555795915,16.009459336300083,0.2020275592803955
733,Al3Sc,,0.24221609495096752,29.088364892774425,31.202921283784175,1.0726942335467955,42.1503348615,0.01099334708653694,0.00025050158991396737,0.014289204074395183,0.0,387.5736041069031
734,Cr6Ge2,,0.3978031591420046,29.169143847378272,30.96013352218827,1.061400145447566,43.250356028,1.3965581329424983,0.5993115387300076,1.4215118923064458,0.6593469429622234,1.1453306674957275
735,BeCo2Ti,,0.07174338672615946,29.439422526143293,34.94006487688788,1.1868461361923732,62.2505855739,0.0,0.0,0.0,0.0,56.036113262176514
736,CrFeV2,,0.2527134550697741,29.55021380444862,31.377362288684317,1.0618319886389664,47.2504329971,0.021402445935590902,0.0008516790687565029,0.028853590443440665,0.0,140.72538042068481
737,H2Y,,0.2535875418957627,29.762901254128,64.7803341393415,2.17654635165504,142.4517206319,0.022693271145517547,0.0009400318654054744,0.03504825030921484,0.0,444.40868973731995
738,B2Mo2,,0.5591190018114575,29.912260765418374,38.38884464851143,1.2833815855501252,90.5508580157,6.518902021969786,4.346401050178756,6.545858541256189,4.688682785713006,0.6352031230926514
740,BHf,,0.40672834103367017,29.990301848982238,44.01697191987316,1.4677068654234613,70.3506053791,1.6332738976405596,0.7320032664833548,1.4623478565796502,0.7160644136197111,2.1722822189331055
